asset,time,datetime_utc,open,high,low,close,long_liquidation_usd,short_liquidation_usd,total_liquidation_usd
BTCUSDT,1782936000,2026-07-01 20:00:00+00:00,60000.0,60030.1,59875.2,59969.3,0.0,0.0,0.0
BTCUSDT,1782936900,2026-07-01 20:15:00+00:00,59969.3,59997.0,59844.5,59948.1,0.0,0.0,0.0
BTCUSDT,1782937800,2026-07-01 20:30:00+00:00,59948.1,60049.1,59930.0,60010.5,0.0,0.0,0.0
BTCUSDT,1782938700,2026-07-01 20:45:00+00:00,60010.5,60170.3,60003.5,60100.3,0.0,0.0,0.0
BTCUSDT,1782939600,2026-07-01 21:00:00+00:00,60100.3,60443.7,60092.7,60427.1,0.0,0.0,0.0
BTCUSDT,1782940500,2026-07-01 21:15:00+00:00,60427.1,60595.0,60304.1,60504.5,0.0,0.0,0.0
BTCUSDT,1782941400,2026-07-01 21:30:00+00:00,60504.5,60827.8,60504.4,60788.8,0.0,0.0,0.0
BTCUSDT,1782942300,2026-07-01 21:45:00+00:00,60788.7,60800.0,60749.6,60799.9,0.0,0.0,0.0
BTCUSDT,1782943200,2026-07-01 22:00:00+00:00,60799.9,60800.0,60766.6,60799.9,0.0,0.0,0.0
BTCUSDT,1782944100,2026-07-01 22:15:00+00:00,60799.9,61322.0,60512.2,60521.6,0.0,0.0,0.0
BTCUSDT,1782945000,2026-07-01 22:30:00+00:00,60521.6,60655.9,60422.8,60469.0,0.0,0.0,0.0
BTCUSDT,1782945900,2026-07-01 22:45:00+00:00,60468.9,60484.8,60319.3,60446.3,0.0,0.0,0.0
BTCUSDT,1782946800,2026-07-01 23:00:00+00:00,60446.3,60446.3,60202.6,60217.2,0.0,0.0,0.0
BTCUSDT,1782947700,2026-07-01 23:15:00+00:00,60217.1,60345.2,60168.8,60182.8,0.0,0.0,0.0
BTCUSDT,1782948600,2026-07-01 23:30:00+00:00,60182.8,60237.2,60015.8,60120.5,0.0,0.0,0.0
BTCUSDT,1782949500,2026-07-01 23:45:00+00:00,60120.6,60137.6,59949.2,59999.6,0.0,0.0,0.0
BTCUSDT,1782950400,2026-07-02 00:00:00+00:00,59999.7,60005.7,59867.2,59914.6,0.0,0.0,0.0
BTCUSDT,1782951300,2026-07-02 00:15:00+00:00,59914.6,59943.0,59708.2,59752.6,0.0,0.0,0.0
BTCUSDT,1782952200,2026-07-02 00:30:00+00:00,59752.5,59763.6,59555.0,59593.8,0.0,0.0,0.0
BTCUSDT,1782953100,2026-07-02 00:45:00+00:00,59593.9,59827.4,59593.9,59719.7,0.0,0.0,0.0
BTCUSDT,1782954000,2026-07-02 01:00:00+00:00,59719.7,59910.0,59688.9,59895.2,0.0,0.0,0.0
BTCUSDT,1782954900,2026-07-02 01:15:00+00:00,59895.2,59994.2,59807.7,59993.0,0.0,0.0,0.0
BTCUSDT,1782955800,2026-07-02 01:30:00+00:00,59992.9,60298.0,59992.9,60167.2,0.0,0.0,0.0
BTCUSDT,1782956700,2026-07-02 01:45:00+00:00,60167.2,60290.6,60056.9,60150.0,0.0,0.0,0.0
BTCUSDT,1782957600,2026-07-02 02:00:00+00:00,60149.9,60172.0,59978.3,60115.7,0.0,0.0,0.0
BTCUSDT,1782958500,2026-07-02 02:15:00+00:00,60115.7,60240.0,60106.9,60180.0,0.0,0.0,0.0
BTCUSDT,1782959400,2026-07-02 02:30:00+00:00,60180.1,60387.9,60149.9,60379.4,0.0,0.0,0.0
BTCUSDT,1782960300,2026-07-02 02:45:00+00:00,60379.4,60467.2,60302.0,60392.5,0.0,0.0,0.0
BTCUSDT,1782961200,2026-07-02 03:00:00+00:00,60392.4,60450.0,60358.3,60450.0,0.0,0.0,0.0
BTCUSDT,1782962100,2026-07-02 03:15:00+00:00,60449.9,60690.9,60259.1,60520.4,0.0,0.0,0.0
BTCUSDT,1782963000,2026-07-02 03:30:00+00:00,60520.4,60785.4,60450.4,60781.3,0.0,0.0,0.0
BTCUSDT,1782963900,2026-07-02 03:45:00+00:00,60781.3,61102.5,60702.9,61032.9,0.0,0.0,0.0
BTCUSDT,1782964800,2026-07-02 04:00:00+00:00,61032.9,61033.0,60839.4,60916.1,0.0,0.0,0.0
BTCUSDT,1782965700,2026-07-02 04:15:00+00:00,60916.0,60955.7,60766.0,60830.4,0.0,0.0,0.0
BTCUSDT,1782966600,2026-07-02 04:30:00+00:00,60830.5,60830.5,60703.1,60749.8,0.0,0.0,0.0
BTCUSDT,1782967500,2026-07-02 04:45:00+00:00,60749.8,60861.9,60716.5,60757.7,0.0,0.0,0.0
BTCUSDT,1782968400,2026-07-02 05:00:00+00:00,60757.6,60843.1,60613.9,60837.9,0.0,0.0,0.0
BTCUSDT,1782969300,2026-07-02 05:15:00+00:00,60837.8,60852.9,60706.1,60720.7,0.0,0.0,0.0
BTCUSDT,1782970200,2026-07-02 05:30:00+00:00,60720.7,60850.0,60564.5,60583.4,0.0,0.0,0.0
BTCUSDT,1782971100,2026-07-02 05:45:00+00:00,60583.3,60633.4,60450.0,60479.9,0.0,0.0,0.0
BTCUSDT,1782972000,2026-07-02 06:00:00+00:00,60480.0,60498.9,60380.0,60380.1,0.0,0.0,0.0
BTCUSDT,1782972900,2026-07-02 06:15:00+00:00,60380.0,60533.0,60370.0,60448.2,0.0,0.0,0.0
BTCUSDT,1782973800,2026-07-02 06:30:00+00:00,60448.2,60623.5,60445.3,60509.6,0.0,0.0,0.0
BTCUSDT,1782974700,2026-07-02 06:45:00+00:00,60509.6,60517.0,60232.6,60247.6,0.0,0.0,0.0
BTCUSDT,1782975600,2026-07-02 07:00:00+00:00,60247.5,60288.0,60180.0,60211.5,0.0,0.0,0.0
BTCUSDT,1782976500,2026-07-02 07:15:00+00:00,60211.5,60243.9,60138.4,60138.4,0.0,0.0,0.0
BTCUSDT,1782977400,2026-07-02 07:30:00+00:00,60138.5,60197.8,60089.9,60111.5,0.0,0.0,0.0
BTCUSDT,1782978300,2026-07-02 07:45:00+00:00,60111.4,60209.8,60080.9,60125.8,0.0,0.0,0.0
BTCUSDT,1782979200,2026-07-02 08:00:00+00:00,60125.8,60344.9,60113.5,60285.5,0.0,0.0,0.0
BTCUSDT,1782980100,2026-07-02 08:15:00+00:00,60285.5,60380.0,60285.5,60330.1,0.0,0.0,0.0
BTCUSDT,1782981000,2026-07-02 08:30:00+00:00,60330.0,60479.1,60306.0,60418.3,0.0,0.0,0.0
BTCUSDT,1782981900,2026-07-02 08:45:00+00:00,60418.3,60542.2,60381.6,60486.8,0.0,0.0,0.0
BTCUSDT,1782982800,2026-07-02 09:00:00+00:00,60486.7,60498.0,60342.5,60447.3,0.0,0.0,0.0
BTCUSDT,1782983700,2026-07-02 09:15:00+00:00,60447.3,60613.9,60402.0,60585.7,0.0,0.0,0.0
BTCUSDT,1782984600,2026-07-02 09:30:00+00:00,60585.6,61224.4,60585.6,61065.6,0.0,0.0,0.0
BTCUSDT,1782985500,2026-07-02 09:45:00+00:00,61065.6,61447.0,60842.2,61159.6,0.0,0.0,0.0
BTCUSDT,1782986400,2026-07-02 10:00:00+00:00,61159.5,61223.3,61019.8,61212.6,0.0,0.0,0.0
BTCUSDT,1782987300,2026-07-02 10:15:00+00:00,61212.5,61280.0,61075.0,61199.9,0.0,0.0,0.0
BTCUSDT,1782988200,2026-07-02 10:30:00+00:00,61200.0,61330.0,61171.8,61181.9,0.0,0.0,0.0
BTCUSDT,1782989100,2026-07-02 10:45:00+00:00,61181.9,61311.8,61120.3,61238.5,0.0,0.0,0.0
BTCUSDT,1782990000,2026-07-02 11:00:00+00:00,61238.4,61343.3,61184.5,61250.2,0.0,0.0,0.0
BTCUSDT,1782990900,2026-07-02 11:15:00+00:00,61250.1,61330.0,61225.1,61261.4,0.0,0.0,0.0
BTCUSDT,1782991800,2026-07-02 11:30:00+00:00,61261.4,61331.6,61228.0,61267.2,0.0,0.0,0.0
BTCUSDT,1782992700,2026-07-02 11:45:00+00:00,61267.2,61367.3,61100.0,61329.1,0.0,0.0,0.0
BTCUSDT,1782993600,2026-07-02 12:00:00+00:00,61329.0,61345.1,61265.2,61332.8,0.0,0.0,0.0
BTCUSDT,1782994500,2026-07-02 12:15:00+00:00,61332.8,61392.1,61109.9,61313.4,0.0,0.0,0.0
BTCUSDT,1782995400,2026-07-02 12:30:00+00:00,61313.5,61555.0,61160.0,61347.2,0.0,0.0,0.0
BTCUSDT,1782996300,2026-07-02 12:45:00+00:00,61347.3,61591.1,61333.5,61507.4,0.0,0.0,0.0
BTCUSDT,1782997200,2026-07-02 13:00:00+00:00,61507.3,61729.7,61472.0,61653.7,0.0,0.0,0.0
BTCUSDT,1782998100,2026-07-02 13:15:00+00:00,61653.6,61990.0,61631.2,61668.3,0.0,0.0,0.0
BTCUSDT,1782999000,2026-07-02 13:30:00+00:00,61668.2,62077.3,61499.8,61949.2,0.0,0.0,0.0
BTCUSDT,1782999900,2026-07-02 13:45:00+00:00,61949.2,62018.7,61777.5,61913.5,0.0,0.0,0.0
BTCUSDT,1783000800,2026-07-02 14:00:00+00:00,61913.6,62179.9,61821.0,62059.3,0.0,0.0,0.0
BTCUSDT,1783001700,2026-07-02 14:15:00+00:00,62059.4,62180.0,61555.5,61648.9,0.0,0.0,0.0
BTCUSDT,1783002600,2026-07-02 14:30:00+00:00,61649.0,61787.6,61368.8,61400.1,0.0,0.0,0.0
BTCUSDT,1783003500,2026-07-02 14:45:00+00:00,61400.1,61730.0,61400.0,61669.8,0.0,0.0,0.0
BTCUSDT,1783004400,2026-07-02 15:00:00+00:00,61669.7,61712.5,61400.0,61558.7,0.0,0.0,0.0
BTCUSDT,1783005300,2026-07-02 15:15:00+00:00,61558.6,61844.4,61456.7,61684.9,0.0,0.0,0.0
BTCUSDT,1783006200,2026-07-02 15:30:00+00:00,61685.0,61799.0,61525.0,61672.1,0.0,0.0,0.0
BTCUSDT,1783007100,2026-07-02 15:45:00+00:00,61672.1,61720.0,61500.0,61584.0,0.0,0.0,0.0
BTCUSDT,1783008000,2026-07-02 16:00:00+00:00,61584.0,61722.5,61470.9,61669.0,0.0,0.0,0.0
BTCUSDT,1783008900,2026-07-02 16:15:00+00:00,61669.0,61669.1,61113.8,61169.4,0.0,0.0,0.0
BTCUSDT,1783009800,2026-07-02 16:30:00+00:00,61169.5,61424.6,61169.5,61404.6,0.0,0.0,0.0
BTCUSDT,1783010700,2026-07-02 16:45:00+00:00,61404.5,61754.9,61400.1,61646.8,0.0,0.0,0.0
BTCUSDT,1783011600,2026-07-02 17:00:00+00:00,61646.8,61788.0,61592.8,61756.2,0.0,0.0,0.0
BTCUSDT,1783012500,2026-07-02 17:15:00+00:00,61756.2,61900.0,61717.9,61841.6,0.0,0.0,0.0
BTCUSDT,1783013400,2026-07-02 17:30:00+00:00,61841.6,61841.6,61610.0,61753.5,0.0,0.0,0.0
BTCUSDT,1783014300,2026-07-02 17:45:00+00:00,61753.6,61780.0,61615.6,61643.0,0.0,0.0,0.0
BTCUSDT,1783015200,2026-07-02 18:00:00+00:00,61643.1,61839.0,61633.7,61801.1,0.0,0.0,0.0
BTCUSDT,1783016100,2026-07-02 18:15:00+00:00,61801.0,61844.0,61702.9,61834.6,0.0,0.0,0.0
BTCUSDT,1783017000,2026-07-02 18:30:00+00:00,61834.5,61835.2,61733.6,61740.9,0.0,0.0,0.0
BTCUSDT,1783017900,2026-07-02 18:45:00+00:00,61740.9,61847.2,61665.6,61733.5,0.0,0.0,0.0
BTCUSDT,1783018800,2026-07-02 19:00:00+00:00,61733.5,61739.7,61574.8,61641.0,0.0,0.0,0.0
BTCUSDT,1783019700,2026-07-02 19:15:00+00:00,61641.0,61641.0,61487.4,61593.5,0.0,0.0,0.0
BTCUSDT,1783020600,2026-07-02 19:30:00+00:00,61593.5,61633.4,61471.8,61553.8,0.0,0.0,0.0
BTCUSDT,1783021500,2026-07-02 19:45:00+00:00,61553.9,61669.3,61388.1,61452.5,0.0,0.0,0.0
BTCUSDT,1783022400,2026-07-02 20:00:00+00:00,61452.4,61518.7,61373.8,61413.3,0.0,0.0,0.0
BTCUSDT,1783023300,2026-07-02 20:15:00+00:00,61413.3,61491.7,61378.9,61380.7,0.0,0.0,0.0
BTCUSDT,1783024200,2026-07-02 20:30:00+00:00,61380.7,61414.8,61308.3,61343.5,0.0,0.0,0.0
BTCUSDT,1783025100,2026-07-02 20:45:00+00:00,61343.5,61576.8,61343.5,61555.4,0.0,0.0,0.0
BTCUSDT,1783026000,2026-07-02 21:00:00+00:00,61555.3,61634.3,61502.0,61503.4,0.0,0.0,0.0
BTCUSDT,1783026900,2026-07-02 21:15:00+00:00,61503.4,61525.7,61502.7,61514.9,0.0,0.0,0.0
BTCUSDT,1783027800,2026-07-02 21:30:00+00:00,61514.9,61531.2,61500.0,61500.0,0.0,0.0,0.0
BTCUSDT,1783028700,2026-07-02 21:45:00+00:00,61500.1,61590.3,61500.0,61570.6,0.0,0.0,0.0
BTCUSDT,1783029600,2026-07-02 22:00:00+00:00,61570.5,61570.6,61500.0,61508.5,0.0,0.0,0.0
BTCUSDT,1783030500,2026-07-02 22:15:00+00:00,61508.5,61545.6,61500.1,61502.4,0.0,0.0,0.0
BTCUSDT,1783031400,2026-07-02 22:30:00+00:00,61502.3,61536.2,61500.0,61502.8,0.0,0.0,0.0
BTCUSDT,1783032300,2026-07-02 22:45:00+00:00,61502.9,61536.4,61388.0,61445.0,0.0,0.0,0.0
BTCUSDT,1783033200,2026-07-02 23:00:00+00:00,61444.9,61444.9,61333.0,61334.4,0.0,0.0,0.0
BTCUSDT,1783034100,2026-07-02 23:15:00+00:00,61334.5,61520.0,61333.0,61485.4,0.0,0.0,0.0
BTCUSDT,1783035000,2026-07-02 23:30:00+00:00,61485.4,61588.2,61420.2,61455.2,0.0,0.0,0.0
BTCUSDT,1783035900,2026-07-02 23:45:00+00:00,61455.3,61584.6,61450.5,61540.6,0.0,0.0,0.0
BTCUSDT,1783036800,2026-07-03 00:00:00+00:00,61540.5,61558.8,61367.6,61400.3,0.0,0.0,0.0
BTCUSDT,1783037700,2026-07-03 00:15:00+00:00,61400.2,61440.0,61282.0,61282.0,0.0,0.0,0.0
BTCUSDT,1783038600,2026-07-03 00:30:00+00:00,61282.0,61349.4,61229.0,61319.1,0.0,0.0,0.0
BTCUSDT,1783039500,2026-07-03 00:45:00+00:00,61319.0,61394.7,61273.8,61283.9,0.0,0.0,0.0
BTCUSDT,1783040400,2026-07-03 01:00:00+00:00,61283.9,61727.2,61261.0,61613.5,0.0,0.0,0.0
BTCUSDT,1783041300,2026-07-03 01:15:00+00:00,61613.5,61636.0,61483.8,61542.0,0.0,0.0,0.0
BTCUSDT,1783042200,2026-07-03 01:30:00+00:00,61542.1,61721.2,61500.0,61643.5,0.0,0.0,0.0
BTCUSDT,1783043100,2026-07-03 01:45:00+00:00,61643.5,61651.2,61560.3,61566.5,0.0,0.0,0.0
BTCUSDT,1783044000,2026-07-03 02:00:00+00:00,61566.6,61647.0,61485.3,61501.6,0.0,0.0,0.0
BTCUSDT,1783044900,2026-07-03 02:15:00+00:00,61501.6,61567.8,61377.9,61377.9,0.0,0.0,0.0
BTCUSDT,1783045800,2026-07-03 02:30:00+00:00,61377.8,61442.2,61271.0,61347.0,0.0,0.0,0.0
BTCUSDT,1783046700,2026-07-03 02:45:00+00:00,61347.0,61447.8,61273.7,61411.8,0.0,0.0,0.0
BTCUSDT,1783047600,2026-07-03 03:00:00+00:00,61411.9,61433.8,61300.0,61306.4,0.0,0.0,0.0
BTCUSDT,1783048500,2026-07-03 03:15:00+00:00,61306.3,61558.0,61306.3,61515.4,0.0,0.0,0.0
BTCUSDT,1783049400,2026-07-03 03:30:00+00:00,61515.5,61523.0,61360.9,61370.4,0.0,0.0,0.0
BTCUSDT,1783050300,2026-07-03 03:45:00+00:00,61370.4,61430.7,61327.2,61407.6,0.0,0.0,0.0
BTCUSDT,1783051200,2026-07-03 04:00:00+00:00,61407.5,61447.6,61300.4,61407.1,0.0,0.0,0.0
BTCUSDT,1783052100,2026-07-03 04:15:00+00:00,61407.0,61415.4,61320.6,61415.4,0.0,0.0,0.0
BTCUSDT,1783053000,2026-07-03 04:30:00+00:00,61415.4,61504.6,61385.2,61477.1,0.0,0.0,0.0
BTCUSDT,1783053900,2026-07-03 04:45:00+00:00,61477.1,61488.8,61350.0,61420.5,0.0,0.0,0.0
BTCUSDT,1783054800,2026-07-03 05:00:00+00:00,61420.5,61540.7,61403.1,61515.0,0.0,0.0,0.0
BTCUSDT,1783055700,2026-07-03 05:15:00+00:00,61515.0,61660.0,61487.8,61611.2,0.0,0.0,0.0
BTCUSDT,1783056600,2026-07-03 05:30:00+00:00,61611.2,61788.0,61591.6,61676.5,0.0,0.0,0.0
BTCUSDT,1783057500,2026-07-03 05:45:00+00:00,61676.5,61727.2,61620.0,61674.8,0.0,0.0,0.0
BTCUSDT,1783058400,2026-07-03 06:00:00+00:00,61674.7,61825.1,61662.5,61703.9,0.0,0.0,0.0
BTCUSDT,1783059300,2026-07-03 06:15:00+00:00,61704.0,61785.5,61665.1,61693.6,0.0,0.0,0.0
BTCUSDT,1783060200,2026-07-03 06:30:00+00:00,61693.6,61755.5,61584.0,61616.0,0.0,0.0,0.0
BTCUSDT,1783061100,2026-07-03 06:45:00+00:00,61616.0,61749.3,61615.7,61680.5,0.0,0.0,0.0
BTCUSDT,1783062000,2026-07-03 07:00:00+00:00,61680.6,61755.7,61634.1,61676.6,0.0,0.0,0.0
BTCUSDT,1783062900,2026-07-03 07:15:00+00:00,61676.6,61736.4,61676.5,61736.3,0.0,0.0,0.0
BTCUSDT,1783063800,2026-07-03 07:30:00+00:00,61736.4,61819.0,61716.9,61800.4,0.0,0.0,0.0
BTCUSDT,1783064700,2026-07-03 07:45:00+00:00,61800.3,61849.7,61731.7,61733.6,0.0,0.0,0.0
BTCUSDT,1783065600,2026-07-03 08:00:00+00:00,61733.7,61813.1,61714.1,61726.2,0.0,0.0,0.0
BTCUSDT,1783066500,2026-07-03 08:15:00+00:00,61726.1,61804.9,61700.0,61760.7,0.0,0.0,0.0
BTCUSDT,1783067400,2026-07-03 08:30:00+00:00,61760.7,61875.3,61700.0,61840.9,0.0,0.0,0.0
BTCUSDT,1783068300,2026-07-03 08:45:00+00:00,61840.8,61844.8,61525.9,61553.5,0.0,0.0,0.0
BTCUSDT,1783069200,2026-07-03 09:00:00+00:00,61553.6,61685.7,61480.7,61677.0,0.0,0.0,0.0
BTCUSDT,1783070100,2026-07-03 09:15:00+00:00,61677.1,61714.9,61619.8,61660.8,0.0,0.0,0.0
BTCUSDT,1783071000,2026-07-03 09:30:00+00:00,61660.9,61664.3,61529.7,61633.5,0.0,0.0,0.0
BTCUSDT,1783071900,2026-07-03 09:45:00+00:00,61633.4,61760.7,61633.4,61686.8,0.0,0.0,0.0
BTCUSDT,1783072800,2026-07-03 10:00:00+00:00,61686.9,61748.3,61643.2,61700.2,0.0,0.0,0.0
BTCUSDT,1783073700,2026-07-03 10:15:00+00:00,61700.2,61743.5,61640.2,61715.6,0.0,0.0,0.0
BTCUSDT,1783074600,2026-07-03 10:30:00+00:00,61715.6,62017.7,61698.1,61992.0,0.0,0.0,0.0
BTCUSDT,1783075500,2026-07-03 10:45:00+00:00,61991.9,62000.0,61854.2,61886.6,0.0,0.0,0.0
BTCUSDT,1783076400,2026-07-03 11:00:00+00:00,61886.5,62050.9,61808.1,61992.3,0.0,0.0,0.0
BTCUSDT,1783077300,2026-07-03 11:15:00+00:00,61992.3,62043.8,61904.6,61958.5,0.0,0.0,0.0
BTCUSDT,1783078200,2026-07-03 11:30:00+00:00,61958.5,61999.0,61851.9,61866.6,0.0,0.0,0.0
BTCUSDT,1783079100,2026-07-03 11:45:00+00:00,61866.6,62078.6,61866.6,61992.8,0.0,0.0,0.0
BTCUSDT,1783080000,2026-07-03 12:00:00+00:00,61992.8,62149.3,61975.1,62130.1,0.0,0.0,0.0
BTCUSDT,1783080900,2026-07-03 12:15:00+00:00,62130.0,62148.3,61883.5,61929.9,0.0,0.0,0.0
BTCUSDT,1783081800,2026-07-03 12:30:00+00:00,61929.9,61949.7,61841.0,61899.9,0.0,0.0,0.0
BTCUSDT,1783082700,2026-07-03 12:45:00+00:00,61899.9,61978.0,61899.8,61952.5,0.0,0.0,0.0
BTCUSDT,1783083600,2026-07-03 13:00:00+00:00,61952.6,62047.3,61910.5,62029.6,0.0,0.0,0.0
BTCUSDT,1783084500,2026-07-03 13:15:00+00:00,62029.6,62099.7,61972.2,62065.9,0.0,0.0,0.0
BTCUSDT,1783085400,2026-07-03 13:30:00+00:00,62065.8,62171.0,61991.0,62127.6,0.0,0.0,0.0
BTCUSDT,1783086300,2026-07-03 13:45:00+00:00,62127.5,62271.9,62025.0,62083.8,0.0,0.0,0.0
BTCUSDT,1783087200,2026-07-03 14:00:00+00:00,62083.9,62083.9,61653.0,61739.3,0.0,0.0,0.0
BTCUSDT,1783088100,2026-07-03 14:15:00+00:00,61739.3,61902.5,61696.4,61900.0,0.0,0.0,0.0
BTCUSDT,1783089000,2026-07-03 14:30:00+00:00,61900.1,62042.9,61819.0,62039.2,0.0,0.0,0.0
BTCUSDT,1783089900,2026-07-03 14:45:00+00:00,62039.2,62257.0,61991.7,62142.9,0.0,0.0,0.0
BTCUSDT,1783090800,2026-07-03 15:00:00+00:00,62142.9,62386.7,62135.2,62156.2,0.0,0.0,0.0
BTCUSDT,1783091700,2026-07-03 15:15:00+00:00,62156.2,62198.9,61955.3,61980.4,0.0,0.0,0.0
BTCUSDT,1783092600,2026-07-03 15:30:00+00:00,61980.4,62081.7,61778.1,61815.9,0.0,0.0,0.0
BTCUSDT,1783093500,2026-07-03 15:45:00+00:00,61815.9,61940.0,61787.1,61895.2,0.0,0.0,0.0
BTCUSDT,1783094400,2026-07-03 16:00:00+00:00,61895.2,61963.2,61877.6,61900.2,0.0,0.0,0.0
BTCUSDT,1783095300,2026-07-03 16:15:00+00:00,61900.3,62086.6,61900.2,62039.1,0.0,0.0,0.0
BTCUSDT,1783096200,2026-07-03 16:30:00+00:00,62039.2,62099.0,61953.3,62021.9,0.0,0.0,0.0
BTCUSDT,1783097100,2026-07-03 16:45:00+00:00,62022.0,62103.5,61992.7,62081.9,0.0,0.0,0.0
BTCUSDT,1783098000,2026-07-03 17:00:00+00:00,62081.9,62266.8,62036.0,62165.5,0.0,0.0,0.0
BTCUSDT,1783098900,2026-07-03 17:15:00+00:00,62165.4,62219.2,62083.6,62156.6,0.0,0.0,0.0
BTCUSDT,1783099800,2026-07-03 17:30:00+00:00,62156.7,62250.0,62134.1,62200.1,0.0,0.0,0.0
BTCUSDT,1783100700,2026-07-03 17:45:00+00:00,62200.0,62223.2,62136.1,62171.5,0.0,0.0,0.0
BTCUSDT,1783101600,2026-07-03 18:00:00+00:00,62171.5,62180.4,62087.4,62133.6,0.0,0.0,0.0
BTCUSDT,1783102500,2026-07-03 18:15:00+00:00,62133.7,62176.1,62103.8,62153.6,0.0,0.0,0.0
BTCUSDT,1783103400,2026-07-03 18:30:00+00:00,62153.6,62217.2,62146.8,62197.4,0.0,0.0,0.0
BTCUSDT,1783104300,2026-07-03 18:45:00+00:00,62197.4,62223.7,62162.1,62180.2,0.0,0.0,0.0
BTCUSDT,1783105200,2026-07-03 19:00:00+00:00,62180.3,62231.7,62120.1,62156.9,0.0,0.0,0.0
BTCUSDT,1783106100,2026-07-03 19:15:00+00:00,62157.0,62277.6,62153.1,62196.2,0.0,0.0,0.0
BTCUSDT,1783107000,2026-07-03 19:30:00+00:00,62196.2,62292.4,62129.9,62203.1,0.0,0.0,0.0
BTCUSDT,1783107900,2026-07-03 19:45:00+00:00,62203.2,62231.7,62161.7,62178.4,0.0,0.0,0.0
BTCUSDT,1783108800,2026-07-03 20:00:00+00:00,62178.4,62476.7,62151.2,62405.3,0.0,0.0,0.0
BTCUSDT,1783109700,2026-07-03 20:15:00+00:00,62405.4,62684.3,62367.1,62600.0,0.0,0.0,0.0
BTCUSDT,1783110600,2026-07-03 20:30:00+00:00,62600.1,62898.0,62580.0,62685.0,0.0,0.0,0.0
BTCUSDT,1783111500,2026-07-03 20:45:00+00:00,62685.0,62847.2,62661.4,62759.3,0.0,0.0,0.0
BTCUSDT,1783112400,2026-07-03 21:00:00+00:00,62759.3,62957.2,62700.1,62730.6,0.0,0.0,0.0
BTCUSDT,1783113300,2026-07-03 21:15:00+00:00,62730.6,62780.0,62593.1,62608.4,0.0,0.0,0.0
BTCUSDT,1783114200,2026-07-03 21:30:00+00:00,62608.4,62617.7,62488.8,62589.3,0.0,0.0,0.0
BTCUSDT,1783115100,2026-07-03 21:45:00+00:00,62589.4,62813.6,62585.1,62706.8,0.0,0.0,0.0
BTCUSDT,1783116000,2026-07-03 22:00:00+00:00,62706.9,62726.0,62559.6,62609.4,0.0,0.0,0.0
BTCUSDT,1783116900,2026-07-03 22:15:00+00:00,62609.3,62687.5,62594.6,62608.1,0.0,0.0,0.0
BTCUSDT,1783117800,2026-07-03 22:30:00+00:00,62608.1,62611.4,62513.0,62594.3,0.0,0.0,0.0
BTCUSDT,1783118700,2026-07-03 22:45:00+00:00,62594.4,62648.4,62545.3,62549.3,0.0,0.0,0.0
BTCUSDT,1783119600,2026-07-03 23:00:00+00:00,62549.3,62581.0,62507.1,62541.8,0.0,0.0,0.0
BTCUSDT,1783120500,2026-07-03 23:15:00+00:00,62541.7,62667.6,62535.3,62602.8,0.0,0.0,0.0
BTCUSDT,1783121400,2026-07-03 23:30:00+00:00,62602.8,62688.0,62602.7,62660.8,0.0,0.0,0.0
BTCUSDT,1783122300,2026-07-03 23:45:00+00:00,62660.9,62663.3,62523.9,62565.5,0.0,0.0,0.0
BTCUSDT,1783123200,2026-07-04 00:00:00+00:00,62565.5,62925.7,62560.5,62804.2,0.0,0.0,0.0
BTCUSDT,1783124100,2026-07-04 00:15:00+00:00,62804.1,62830.0,62725.5,62740.0,0.0,0.0,0.0
BTCUSDT,1783125000,2026-07-04 00:30:00+00:00,62740.0,62787.1,62660.6,62688.4,0.0,0.0,0.0
BTCUSDT,1783125900,2026-07-04 00:45:00+00:00,62688.4,62792.8,62685.9,62735.1,0.0,0.0,0.0
BTCUSDT,1783126800,2026-07-04 01:00:00+00:00,62735.0,62735.1,62451.1,62493.4,0.0,0.0,0.0
BTCUSDT,1783127700,2026-07-04 01:15:00+00:00,62493.3,62569.8,62381.6,62470.6,0.0,0.0,0.0
BTCUSDT,1783128600,2026-07-04 01:30:00+00:00,62470.7,62524.5,62400.6,62424.8,0.0,0.0,0.0
BTCUSDT,1783129500,2026-07-04 01:45:00+00:00,62424.8,62486.0,62395.9,62450.0,0.0,0.0,0.0
BTCUSDT,1783130400,2026-07-04 02:00:00+00:00,62450.0,62547.7,62450.0,62502.0,0.0,0.0,0.0
BTCUSDT,1783131300,2026-07-04 02:15:00+00:00,62502.1,62505.5,62429.6,62470.7,0.0,0.0,0.0
BTCUSDT,1783132200,2026-07-04 02:30:00+00:00,62470.7,62484.5,62404.0,62472.6,0.0,0.0,0.0
BTCUSDT,1783133100,2026-07-04 02:45:00+00:00,62472.5,62556.5,62448.5,62514.0,0.0,0.0,0.0
BTCUSDT,1783134000,2026-07-04 03:00:00+00:00,62514.1,62560.0,62460.0,62537.9,0.0,0.0,0.0
BTCUSDT,1783134900,2026-07-04 03:15:00+00:00,62537.9,62569.1,62520.8,62544.6,0.0,0.0,0.0
BTCUSDT,1783135800,2026-07-04 03:30:00+00:00,62544.5,62734.7,62486.7,62685.0,0.0,0.0,0.0
BTCUSDT,1783136700,2026-07-04 03:45:00+00:00,62684.9,62702.1,62603.3,62609.6,0.0,0.0,0.0
BTCUSDT,1783137600,2026-07-04 04:00:00+00:00,62609.6,62690.4,62573.3,62632.7,0.0,0.0,0.0
